Model,Scenario,Region,Variable,Unit,Subannual,Meta,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|HFC|HFC23,kt HFC23/yr,0.0,0,,,,,,,,,,,11.07957075,,,,,6.927220889,1.6369032159999999,0.8039783220000001,0.207781773,0.125450731,0.06531421400000001,0.052470145,0.039618479000000005,0.019631347,0.019461622,0.009434999000000001,0.009604937000000001,0.0048281800000000005,0.004903282,0.0,0.0,0.0,0.0
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|HFC|HFC32,kt HFC32/yr,0.0,0,,,,,,,,,,,20.87633978,,,,,50.99615772,86.13754482,57.8531511,21.64831546,17.34140166,12.7456918,12.34978714,12.00093398,12.00515988,11.90136762,12.13369017,12.35223509,12.4950184,12.68937582,12.83891951,13.07956358,13.06302578,13.29021642
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|HFC|HFC43-10,kt HFC43-10/yr,0.0,0,,,,,,,,,,,7.509367059,,,,,8.877150179000001,10.26345549,6.6937560860000005,2.441902013,1.985676527,1.478854469,1.6268148,1.784696441,1.586637192,1.572919702,1.4277994,1.4535160870000001,1.422106694,1.444227269,1.5136798790000001,1.542051276,1.673427373,1.702531429
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,0.0,0,,,,,,46134.52022,,,,,51398.91288,,,,,55101.26345,58104.39782,39213.45314,27516.23285,18273.1354,10408.80551,3960.213306,4009.501395,723.0932745,-676.9249427,-1734.547647,-2862.803136,-3439.251846,-3466.478587,-4075.257684,-5029.052941,-2847.593996,-3178.446001
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,0.0,0,,,,,,46984.89738,,,,,52273.56037,,,,,55994.02514,58989.06628,39743.2271,27955.40901,18633.43194,10702.80918,4189.675995,4193.96187,910.4860525,-482.4444746,-1529.863752,-2657.244443,-3230.236787,-3251.646342,-3858.557872,-4816.940838,-2606.625426,-2937.97306
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|Kyoto Gases (SAR-GWP100),Mt CO2-equiv/yr,0.0,0,,,,,,44818.74212,,,,,49962.82454,,,,,53603.84168,56577.55039,38308.91173,26836.07698,17703.50722,9930.376593,3554.596524,3642.905243,352.1417212,-1060.550084,-2136.039087,-3267.124783,-3849.593116,-3887.517484,-4501.007766,-5449.246518,-3315.788523,-3647.557765
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|N2O,kt N2O/yr,0.0,0,,,,,,9254.0937,,,,,9890.1288,,,,,10234.3834,10538.1757,6272.9887,5468.549,5168.4725,5045.3513,5047.6297,5490.8319,5494.9839,5629.8343,5820.589,5840.9609,5880.0052,5982.2906,6020.1027,5945.5888,6465.4927,6459.3402
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|N2O|AFOLU,kt N2O/yr,0.0,0,,,,,,6460.4321,,,,,6931.5467,,,,,7338.7621,7653.8696,4792.0104,4378.3039,4301.039,4338.5218,4473.7776,4942.1135,4966.4127,5105.1211,5277.812,5321.4889,5396.6422,5493.4578,5538.2317,5494.3248,5888.9115,5894.005
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|NH3,Mt NH3/yr,0.0,0,,,,,,52.6096,,,,,54.3791,,,,,55.8675,57.3716,60.4188,63.4183,64.3455,64.381,64.9027,67.3695,68.0809,67.6559,67.0889,67.1139,67.1252,66.692,66.2144,65.7381,65.6744,65.1398
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|NOx,Mt NO2/yr,0.0,0,,,,,,123.3375,,,,,117.877,,,,,112.0898,108.4952,80.8859,64.5427,53.9812,47.465,42.9795,38.817,38.1002,37.7154,37.2112,36.0568,34.4181,33.983,33.2572,32.2767,31.871,31.0904
