MODEL,SCENARIO,REGION,VARIABLE,UNIT,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
REMIND 1.5,EMF27-550-LowEI,World,Emissions|BC,Mt BC/yr,8.408,8.755,,7.741,,6.862,,5.363,,4.465,,3.997,,3.573,,3.339,,3.269,,3.023
REMIND 1.5,EMF27-550-LowEI,World,Emissions|CH4,Mt CH4/yr,333.6033,376.9255,,389.8568,,380.4152,,320.9283,,267.3159,,266.293,,268.8951,,259.8491,,247.6271,,226.8202
REMIND 1.5,EMF27-550-LowEI,World,Emissions|CO,Mt CO/yr,1061.5255,1038.619,,990.1535,,989.7538,,950.2467,,872.7728,,778.5568,,673.6416,,558.0186,,517.6586,,477.2996
REMIND 1.5,EMF27-550-LowEI,World,Emissions|CO2,Mt CO2/yr,33837.411,37854.3182,,39320.9547,,30960.7455,,23223.1339,,15500.931,,10224.1967,,7358.669,,5747.09,,4582.8581,,4139.0021
REMIND 1.5,EMF27-550-LowEI,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,88.369,,987.35,,3797.077,,7567.793,,10680.956,,12205.119,,12970.853,,13221.179,,13429.053
REMIND 1.5,EMF27-550-LowEI,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29556.915,33624.774,,35193.314,,31123.451,,23371.162,,15662.44,,10420.088,,7529.792,,5901.86,,4701.213,,4295.992
REMIND 1.5,EMF27-550-LowEI,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,14714.885,16631.331,,17771.671,,17426.204,,15687.558,,13985.311,,12537.07,,11851.874,,12221.199,,11793.556,,12010.517
REMIND 1.5,EMF27-550-LowEI,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,5936.465,6417.012,,7396.567,,8498.633,,8475.425,,8077.586,,7212.65,,6318.403,,6394.644,,5730.722,,5884.086
REMIND 1.5,EMF27-550-LowEI,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,13765.031,15624.904,,15939.04,,12418.64,,6311.556,,249.761,,-3553.159,,-5789.042,,-7781.996,,-8652.62,,-9489.784
REMIND 1.5,EMF27-550-LowEI,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10245.454,11912.706,,12627.47,,9922.249,,5656.596,,3124.882,,2228.549,,1687.077,,1183.251,,795.938,,543.972
REMIND 1.5,EMF27-550-LowEI,World,Emissions|CO2|Land Use,Mt CO2/yr,4280.496,4229.5442,,4127.6407,,-162.7065,,-148.0281,,-161.509,,-195.8913,,-171.123,,-154.77,,-118.3549,,-156.9909
REMIND 1.5,EMF27-550-LowEI,World,Emissions|F-Gases,Mt CO2-equiv/yr,754.3,973.3,,1154.7,,1179.3,,1266.8,,1140.9,,1288.2,,1444.3,,1477.8,,1406.5,,1267.6
REMIND 1.5,EMF27-550-LowEI,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,44735.28121,50052.4649,,52342.82152,,44029.78932,,35177.83353,,26184.91659,,21235.55988,,18721.27727,,17057.30411,,15470.10618,,14195.23331
REMIND 1.5,EMF27-550-LowEI,World,Emissions|N2O,kt N2O/yr,10122.261,10675.52,,11871.5291,,12583.9504,,12736.7914,,12675.6506,,13325.8393,,13779.0683,,14114.7839,,13808.3193,,12985.1839
REMIND 1.5,EMF27-550-LowEI,World,Emissions|NOx,Mt NO2/yr,127.468628,124.040971,,117.21523,,114.219972,,107.003558,,95.558427,,83.959529,,72.975385,,62.606329,,60.966756,,59.326528
REMIND 1.5,EMF27-550-LowEI,World,Emissions|OC,Mt OC/yr,37.748,37.481,,34.704,,31.92,,26.781,,24.057,,23.809,,22.431,,21.744,,21.795,,21.083
REMIND 1.5,EMF27-550-LowEI,World,Emissions|Sulfur,Mt SO2/yr,114.434,122.719,,82.093,,55.09,,35.03,,23.836,,17.715,,13.878,,11.706,,10.802,,10.151
REMIND 1.5,EMF27-550-NoCCS,World,Emissions|BC,Mt BC/yr,8.408,8.755,,7.457,,6.699,,5.415,,4.494,,3.98,,3.524,,3.232,,3.048,,2.836
REMIND 1.5,EMF27-550-NoCCS,World,Emissions|CH4,Mt CH4/yr,333.6033,376.6175,,384.4198,,382.8825,,343.9528,,264.0048,,248.5437,,250.3534,,241.5197,,228.6247,,199.0604
REMIND 1.5,EMF27-550-NoCCS,World,Emissions|CO,Mt CO/yr,1061.5255,1038.619,,990.1535,,989.7538,,950.2467,,872.7728,,778.5568,,673.6416,,558.0186,,517.6586,,477.2996
REMIND 1.5,EMF27-550-NoCCS,World,Emissions|CO2,Mt CO2/yr,33837.411,38002.7324,,36853.3413,,28657.4056,,23457.5795,,18258.3572,,11794.3113,,8029.3149,,5863.2701,,4817.2401,,4266.541
REMIND 1.5,EMF27-550-NoCCS,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
REMIND 1.5,EMF27-550-NoCCS,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29556.915,33624.774,,32280.458,,28822.428,,23604.922,,18415.923,,11977.33,,8207.325,,6090.881,,4964.903,,4410.15
REMIND 1.5,EMF27-550-NoCCS,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,14714.885,16631.331,,17013.787,,17229.144,,16675.434,,14150.874,,8824.348,,5769.429,,4488.398,,3364.146,,2830.707
REMIND 1.5,EMF27-550-NoCCS,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,5936.465,6417.012,,7565.672,,9056.638,,9273.981,,8095.99,,4792.12,,2726.734,,2262.269,,1830.76,,1799.753
REMIND 1.5,EMF27-550-NoCCS,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,13765.031,15624.904,,13784.068,,10314.676,,5557.44,,2837.68,,1716.805,,970.936,,139.826,,40.479,,-195.817
REMIND 1.5,EMF27-550-NoCCS,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10245.454,11912.706,,10615.542,,7713.281,,3483.967,,1429.813,,582.721,,212.838,,7.558,,3.42,,2.879
REMIND 1.5,EMF27-550-NoCCS,World,Emissions|CO2|Land Use,Mt CO2/yr,4280.496,4377.9584,,4572.8833,,-165.0224,,-147.3435,,-157.5658,,-183.0187,,-178.0101,,-227.6109,,-147.6629,,-143.609
REMIND 1.5,EMF27-550-NoCCS,World,Emissions|F-Gases,Mt CO2-equiv/yr,754.3,973.3,,1154.7,,1179.3,,1266.8,,1140.9,,1288.2,,1444.3,,1477.8,,1406.5,,1267.6
REMIND 1.5,EMF27-550-NoCCS,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,44735.28121,50137.88632,,49589.20426,,41529.01308,,35683.73246,,28836.3902,,22461.05535,,19104.67679,,16916.28827,,15371.09479,,13745.86073
REMIND 1.5,EMF27-550-NoCCS,World,Emissions|N2O,kt N2O/yr,10122.261,10493.182,,11317.2489,,11779.9193,,12052.7231,,12558.1684,,13416.5366,,14108.5177,,14526.7886,,14020.1161,,13004.6817
REMIND 1.5,EMF27-550-NoCCS,World,Emissions|NOx,Mt NO2/yr,127.468628,124.040971,,117.21523,,114.219972,,107.003558,,95.558427,,83.959529,,72.975385,,62.606329,,60.966756,,59.326528
REMIND 1.5,EMF27-550-NoCCS,World,Emissions|OC,Mt OC/yr,37.748,37.481,,34.154,,31.589,,26.847,,24.162,,23.808,,22.301,,21.539,,21.543,,20.863
REMIND 1.5,EMF27-550-NoCCS,World,Emissions|Sulfur,Mt SO2/yr,114.434,122.719,,72.167,,48.481,,33.961,,24.555,,16.657,,12.026,,9.555,,8.625,,7.928
REMIND 1.5,EMF27-550-NucOff,World,Emissions|BC,Mt BC/yr,8.408,8.755,,7.674,,6.923,,5.533,,4.713,,4.338,,3.997,,3.754,,3.58,,3.271
REMIND 1.5,EMF27-550-NucOff,World,Emissions|CH4,Mt CH4/yr,333.6033,374.8504,,381.6746,,381.1368,,323.829,,272.2459,,269.4045,,270.6259,,262.5763,,249.5765,,226.2186
REMIND 1.5,EMF27-550-NucOff,World,Emissions|CO,Mt CO/yr,1061.5255,1038.619,,990.1535,,989.7538,,950.2467,,872.7728,,778.5568,,673.6416,,558.0186,,517.6586,,477.2996
REMIND 1.5,EMF27-550-NucOff,World,Emissions|CO2,Mt CO2/yr,33837.411,37997.0858,,39022.1503,,30760.0629,,23097.0599,,15148.6098,,10118.8117,,7345.3715,,5532.3792,,4670.7193,,4213.9855
REMIND 1.5,EMF27-550-NucOff,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,242.628,,2373.978,,7031.917,,11710.38,,14662.496,,15550.715,,15940.308,,15897.266,,15810.915
REMIND 1.5,EMF27-550-NucOff,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29556.915,33624.774,,34466.207,,30923.278,,23256.157,,15330.754,,10339.453,,7527.647,,5744.49,,4792.303,,4323.709
REMIND 1.5,EMF27-550-NucOff,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,14714.885,16631.331,,17881.404,,18297.774,,16984.611,,15373.078,,14468.935,,14119.706,,14107.74,,13661.701,,13356.282
REMIND 1.5,EMF27-550-NucOff,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,5936.465,6417.012,,7666.12,,9214.25,,9509.055,,9114.456,,8122.537,,6720.026,,6022.9,,5355.699,,5421.496
REMIND 1.5,EMF27-550-NucOff,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,13765.031,15624.904,,15102.2,,11346.896,,4899.497,,-1469.693,,-5565.66,,-8059.018,,-9825.907,,-10429.676,,-10807.832
REMIND 1.5,EMF27-550-NucOff,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10245.454,11912.706,,11804.384,,8920.196,,5048.83,,3213.182,,2122.349,,1247.962,,834.773,,565.732,,343.676
REMIND 1.5,EMF27-550-NucOff,World,Emissions|CO2|Land Use,Mt CO2/yr,4280.496,4372.3118,,4555.9433,,-163.2151,,-159.0981,,-182.1442,,-220.6413,,-182.2755,,-212.1108,,-121.5837,,-109.7235
REMIND 1.5,EMF27-550-NucOff,World,Emissions|F-Gases,Mt CO2-equiv/yr,754.3,973.3,,1154.7,,1179.3,,1266.8,,1140.9,,1288.2,,1444.3,,1477.8,,1406.5,,1267.6
REMIND 1.5,EMF27-550-NucOff,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,44735.28121,50104.46751,,51729.12279,,43658.04475,,35015.29958,,26052.02766,,21322.36206,,18891.29956,,17072.4031,,15713.61709,,14358.81516
REMIND 1.5,EMF27-550-NucOff,World,Emissions|N2O,kt N2O/yr,10122.261,10523.301,,11410.019,,11983.255,,12422.6796,,13049.5289,,13735.0189,,14253.1747,,14671.36,,14178.359,,13311.7389
REMIND 1.5,EMF27-550-NucOff,World,Emissions|NOx,Mt NO2/yr,127.468628,124.040971,,117.21523,,114.219972,,107.003558,,95.558427,,83.959529,,72.975385,,62.606329,,60.966756,,59.326528
REMIND 1.5,EMF27-550-NucOff,World,Emissions|OC,Mt OC/yr,37.748,37.481,,34.533,,31.891,,26.939,,24.341,,24.217,,22.908,,22.178,,22.139,,21.309
REMIND 1.5,EMF27-550-NucOff,World,Emissions|Sulfur,Mt SO2/yr,114.434,122.719,,79.015,,54.609,,35.649,,24.598,,19.28,,15.806,,13.581,,12.572,,11.57
REMIND 1.5,EMF27-Base-Conv,World,Emissions|BC,Mt BC/yr,8.342,8.785,,8.671,,8.541,,7.748,,6.885,,6.191,,5.858,,5.507,,5.205,,5.107
REMIND 1.5,EMF27-Base-Conv,World,Emissions|CH4,Mt CH4/yr,333.6033,379.1943,,437.3204,,504.9006,,571.9713,,587.9835,,662.8092,,718.705,,722.3399,,655.5591,,598.4119
REMIND 1.5,EMF27-Base-Conv,World,Emissions|CO,Mt CO/yr,1061.5255,1040.7195,,1025.3993,,1028.7267,,1051.1699,,1034.402,,996.1141,,936.6618,,873.0302,,832.7841,,792.2257
REMIND 1.5,EMF27-Base-Conv,World,Emissions|CO2,Mt CO2/yr,33837.411,38293.0784,,48106.7433,,53341.7374,,59742.9263,,69627.8003,,77066.9972,,82649.422,,85216.5778,,81183.101,,80380.6784
REMIND 1.5,EMF27-Base-Conv,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
REMIND 1.5,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29556.915,33624.774,,42662.822,,50863.327,,59084.248,,68587.531,,76242.182,,82039.092,,84804.945,,81274.719,,80460.222
REMIND 1.5,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,14714.885,16631.331,,21235.893,,24595.049,,27114.387,,29461.724,,30313.483,,31428.049,,31823.287,,29612.354,,29474.442
REMIND 1.5,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,5936.465,6417.012,,8012.352,,10051.187,,11347.051,,12947.639,,13753.158,,14155.027,,15106.359,,13626.994,,13731.114
REMIND 1.5,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,13765.031,15624.904,,19944.325,,24989.67,,30597.812,,37698.439,,44492.523,,49144.083,,51519.001,,50102.088,,49210.52
REMIND 1.5,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10245.454,11912.706,,16062.5,,20834.757,,24609.145,,26965.993,,27774.202,,28173.171,,28865.544,,29610.448,,33028.291
REMIND 1.5,EMF27-Base-Conv,World,Emissions|CO2|Land Use,Mt CO2/yr,4280.496,4668.3044,,5443.9213,,2478.4104,,658.6793,,1040.2693,,824.8152,,610.331,,411.6328,,-91.619,,-79.5436
REMIND 1.5,EMF27-Base-Conv,World,Emissions|F-Gases,Mt CO2-equiv/yr,754.3,881.8,,824.6,,844.9,,862.3,,863.2,,883.1,,901.3,,898.2,,878.4,,844.1
REMIND 1.5,EMF27-Base-Conv,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,44735.28121,50530.20044,,62164.2492,,69421.41605,,77806.55615,,88162.12257,,97545.30761,,104611.6786,,107388.0699,,101903.1952,,99721.10253
REMIND 1.5,EMF27-Base-Conv,World,Emissions|N2O,kt N2O/yr,10122.261,10942.7153,,13061.8629,,14941.5034,,16741.7179,,17172.4799,,18310.3781,,19252.1019,,19690.8201,,19596.6229,,19127.9814
REMIND 1.5,EMF27-Base-Conv,World,Emissions|NOx,Mt NO2/yr,127.468628,124.701071,,116.871872,,109.821385,,108.08883,,100.219871,,93.02153,,77.882598,,65.449787,,59.05677,,52.85367
REMIND 1.5,EMF27-Base-Conv,World,Emissions|OC,Mt OC/yr,37.37,37.867,,37.016,,35.464,,33.267,,31.379,,30.394,,30.292,,30.443,,30.651,,30.876
REMIND 1.5,EMF27-Base-Conv,World,Emissions|Sulfur,Mt SO2/yr,114.434,122.719,,110.828,,111.235,,103.392,,90.7,,76.868,,64.473,,57.128,,51.955,,53.84
REMIND 1.5,EMF27-Base-EERE,World,Emissions|BC,Mt BC/yr,8.342,8.785,,8.463,,8.107,,7.136,,6.206,,5.466,,4.999,,4.691,,4.463,,4.241
REMIND 1.5,EMF27-Base-EERE,World,Emissions|CH4,Mt CH4/yr,333.6033,379.1943,,430.7364,,491.7306,,557.2829,,574.8974,,626.3323,,658.3829,,665.6924,,629.7444,,616.5953
REMIND 1.5,EMF27-Base-EERE,World,Emissions|CO,Mt CO/yr,1061.5255,1040.7195,,1025.3993,,1028.7267,,1051.1699,,1034.402,,996.1141,,936.6618,,873.0302,,832.7841,,792.2257
REMIND 1.5,EMF27-Base-EERE,World,Emissions|CO2,Mt CO2/yr,33837.411,38293.0784,,46106.6393,,47942.5574,,49879.9849,,54709.3109,,58338.4202,,61089.842,,63277.4204,,60474.9089,,56575.3005
REMIND 1.5,EMF27-Base-EERE,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
REMIND 1.5,EMF27-Base-EERE,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29556.915,33624.774,,40662.718,,45464.147,,49222.179,,53670.363,,57506.811,,60629.378,,62888.54,,60040.645,,56677.742
REMIND 1.5,EMF27-Base-EERE,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,14714.885,16631.331,,20176.911,,22072.739,,22842.495,,23688.524,,23304.675,,22928.98,,22667.101,,20102.52,,19458.353
REMIND 1.5,EMF27-Base-EERE,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,5936.465,6417.012,,7632.804,,9047.484,,9569.298,,10252.6,,10315.381,,10141.778,,10704.84,,9528.415,,9556.328
REMIND 1.5,EMF27-Base-EERE,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,13765.031,15624.904,,19003.204,,22112.801,,25007.636,,28554.47,,32765.959,,36233.438,,38758.782,,38377.847,,35444.129
REMIND 1.5,EMF27-Base-EERE,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10245.454,11912.706,,15291.665,,18551.284,,20950.173,,22358.806,,23201.131,,23845.18,,24373.162,,23336.043,,20955.709
REMIND 1.5,EMF27-Base-EERE,World,Emissions|CO2|Land Use,Mt CO2/yr,4280.496,4668.3044,,5443.9213,,2478.4104,,657.8059,,1038.9489,,831.6092,,460.464,,388.8804,,434.2639,,-102.4415
REMIND 1.5,EMF27-Base-EERE,World,Emissions|F-Gases,Mt CO2-equiv/yr,754.3,881.8,,824.6,,844.9,,862.3,,863.2,,883.1,,901.3,,898.2,,878.4,,844.1
REMIND 1.5,EMF27-Base-EERE,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,44735.28121,50530.20044,,60025.8812,,63745.66605,,67632.33292,,72980.02934,,78025.14071,,81734.23319,,84247.47715,,80698.05253,,76328.94834
REMIND 1.5,EMF27-Base-EERE,World,Emissions|N2O,kt N2O/yr,10122.261,10942.7153,,13061.8629,,14941.5034,,16732.6036,,17208.6227,,18227.8781,,19087.259,,19652.6334,,19742.2943,,19229.1824
REMIND 1.5,EMF27-Base-EERE,World,Emissions|NOx,Mt NO2/yr,127.468628,124.701071,,116.871872,,109.821385,,108.08883,,100.219871,,93.02153,,77.882598,,65.449787,,59.05677,,52.85367
REMIND 1.5,EMF27-Base-EERE,World,Emissions|OC,Mt OC/yr,37.37,37.867,,36.676,,34.924,,32.519,,30.612,,29.653,,29.378,,29.551,,29.852,,30.021
REMIND 1.5,EMF27-Base-EERE,World,Emissions|Sulfur,Mt SO2/yr,114.434,122.719,,104.72,,98.256,,86.531,,73.378,,61.441,,49.917,,42.973,,36.339,,31.538
REMIND 1.5,EMF27-Base-FullTech,World,Emissions|BC,Mt BC/yr,8.342,8.785,,8.693,,8.581,,7.798,,6.941,,6.249,,5.916,,5.535,,5.225,,5.146
REMIND 1.5,EMF27-Base-FullTech,World,Emissions|CH4,Mt CH4/yr,333.6033,379.1943,,442.8564,,515.5256,,578.1507,,594.6276,,676.7883,,720.4486,,721.5804,,669.7343,,612.2425
REMIND 1.5,EMF27-Base-FullTech,World,Emissions|CO,Mt CO/yr,1061.5255,1040.7195,,1025.3993,,1028.7267,,1051.1699,,1034.402,,996.1141,,936.6618,,873.0302,,832.7841,,792.2257
REMIND 1.5,EMF27-Base-FullTech,World,Emissions|CO2,Mt CO2/yr,33837.411,38293.0784,,48134.4153,,53343.8224,,59836.1036,,70077.8937,,77941.2133,,82914.1458,,84109.2304,,75995.0928,,68004.379
REMIND 1.5,EMF27-Base-FullTech,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
REMIND 1.5,EMF27-Base-FullTech,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29556.915,33624.774,,42690.494,,50865.413,,59177.436,,69041.154,,77103.391,,82154.698,,82487.118,,74391.236,,66547.932
REMIND 1.5,EMF27-Base-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,14714.885,16631.331,,21328.303,,24778.134,,27402.075,,29927.488,,31068.145,,32466.611,,32854.593,,30101.047,,29693.809
REMIND 1.5,EMF27-Base-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,5936.465,6417.012,,8024.997,,10080.36,,11404.991,,13087.593,,14055.87,,14613.532,,15658.075,,13838.951,,13720.081
REMIND 1.5,EMF27-Base-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,13765.031,15624.904,,19879.589,,24808.672,,30403.312,,37686.298,,44599.069,,48221.127,,48169.867,,42729.91,,35078.864
REMIND 1.5,EMF27-Base-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10245.454,11912.706,,15970.42,,20578.039,,24231.986,,26435.616,,26743.554,,25504.71,,23336.081,,19950.058,,17229.15
REMIND 1.5,EMF27-Base-FullTech,World,Emissions|CO2|Land Use,Mt CO2/yr,4280.496,4668.3044,,5443.9213,,2478.4104,,658.6686,,1036.7397,,837.8223,,759.4488,,1622.1124,,1603.8568,,1456.448
REMIND 1.5,EMF27-Base-FullTech,World,Emissions|F-Gases,Mt CO2-equiv/yr,754.3,881.8,,824.6,,844.9,,862.3,,863.2,,883.1,,901.3,,898.2,,878.4,,844.1
REMIND 1.5,EMF27-Base-FullTech,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,44735.28121,50530.20044,,62308.1772,,69646.62605,,78029.84154,,88781.16547,,98731.01168,,104938.8853,,106459.1427,,97313.9692,,87960.1213
REMIND 1.5,EMF27-Base-FullTech,World,Emissions|N2O,kt N2O/yr,10122.261,10942.7153,,13061.8629,,14941.5034,,16742.8169,,17267.3941,,18368.2067,,19335.5447,,20317.8191,,20567.9229,,20175.9671
REMIND 1.5,EMF27-Base-FullTech,World,Emissions|NOx,Mt NO2/yr,127.468628,124.701071,,116.871872,,109.821385,,108.08883,,100.219871,,93.02153,,77.882598,,65.449787,,59.05677,,52.85367
REMIND 1.5,EMF27-Base-FullTech,World,Emissions|OC,Mt OC/yr,37.37,37.867,,37.05,,35.53,,33.347,,31.459,,30.477,,30.366,,30.48,,30.672,,30.907
REMIND 1.5,EMF27-Base-FullTech,World,Emissions|Sulfur,Mt SO2/yr,114.434,122.719,,110.993,,111.419,,103.448,,90.107,,75.779,,62.764,,53.134,,44.428,,41.852
REMIND 1.5,EMF27-Base-LimBio,World,Emissions|BC,Mt BC/yr,8.342,8.785,,8.689,,8.574,,7.785,,6.927,,6.236,,5.901,,5.502,,5.162,,5.019
REMIND 1.5,EMF27-Base-LimBio,World,Emissions|CH4,Mt CH4/yr,333.6033,379.1943,,444.2664,,515.3416,,577.9113,,594.0973,,669.7312,,719.3825,,732.702,,688.9345,,623.5143
REMIND 1.5,EMF27-Base-LimBio,World,Emissions|CO,Mt CO/yr,1061.5255,1040.7195,,1025.3993,,1028.7267,,1051.1699,,1034.402,,996.1141,,936.6618,,873.0302,,832.7841,,792.2257
REMIND 1.5,EMF27-Base-LimBio,World,Emissions|CO2,Mt CO2/yr,33837.411,38293.0784,,48112.7493,,53305.9504,,59761.6575,,69903.1,,77486.9199,,82214.3631,,82961.7765,,76382.9069,,70884.7775
REMIND 1.5,EMF27-Base-LimBio,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
REMIND 1.5,EMF27-Base-LimBio,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29556.915,33624.774,,42668.828,,50827.54,,59102.84,,68867.494,,76654.822,,81595.898,,82546.107,,76472.778,,70957.611
REMIND 1.5,EMF27-Base-LimBio,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,14714.885,16631.331,,21310.946,,24751.593,,27350.142,,29846.313,,30918.068,,32299.807,,32982.02,,31109.282,,31394.666
REMIND 1.5,EMF27-Base-LimBio,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,5936.465,6417.012,,8023.383,,10076.876,,11397.415,,13060.232,,13981.45,,14517.845,,15800.439,,14737.645,,15306.64
REMIND 1.5,EMF27-Base-LimBio,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,13765.031,15624.904,,19875.278,,24797.339,,30380.649,,37593.813,,44300.577,,47829.132,,48101.43,,43803.219,,37787.685
REMIND 1.5,EMF27-Base-LimBio,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10245.454,11912.706,,15966.675,,20571.844,,24225.856,,26403.863,,26616.307,,25197.169,,22739.517,,19050.684,,16139.055
REMIND 1.5,EMF27-Base-LimBio,World,Emissions|CO2|Land Use,Mt CO2/yr,4280.496,4668.3044,,5443.9213,,2478.4104,,658.8175,,1035.606,,832.0979,,618.4651,,415.6695,,-89.8711,,-72.8325
REMIND 1.5,EMF27-Base-LimBio,World,Emissions|F-Gases,Mt CO2-equiv/yr,754.3,881.8,,824.6,,844.9,,862.3,,863.2,,883.1,,901.3,,898.2,,878.4,,844.1
REMIND 1.5,EMF27-Base-LimBio,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,44735.28121,50530.20044,,62316.1212,,69604.89005,,77950.31962,,88592.02065,,98127.44748,,104207.2152,,105401.0485,,97824.7342,,90768.6226
REMIND 1.5,EMF27-Base-LimBio,World,Emissions|N2O,kt N2O/yr,10122.261,10942.7153,,13061.8629,,14941.5034,,16742.6607,,17257.0237,,18364.7496,,19304.9019,,19852.6773,,19663.88,,19180.4671
REMIND 1.5,EMF27-Base-LimBio,World,Emissions|NOx,Mt NO2/yr,127.468628,124.701071,,116.871872,,109.821385,,108.08883,,100.219871,,93.02153,,77.882598,,65.449787,,59.05677,,52.85367
REMIND 1.5,EMF27-Base-LimBio,World,Emissions|OC,Mt OC/yr,37.37,37.867,,37.045,,35.522,,33.331,,31.444,,30.459,,30.344,,30.446,,30.597,,30.789
REMIND 1.5,EMF27-Base-LimBio,World,Emissions|Sulfur,Mt SO2/yr,114.434,122.719,,110.913,,111.311,,103.221,,89.783,,75.308,,62.169,,52.37,,43.33,,40.504
REMIND 1.5,EMF27-Base-LimSW,World,Emissions|BC,Mt BC/yr,8.342,8.785,,8.679,,8.556,,7.771,,6.908,,6.219,,5.893,,5.546,,5.277,,5.277
REMIND 1.5,EMF27-Base-LimSW,World,Emissions|CH4,Mt CH4/yr,333.6033,379.1943,,437.7604,,502.4026,,572.6327,,587.5496,,662.911,,711.8784,,714.4114,,642.4226,,576.2219
REMIND 1.5,EMF27-Base-LimSW,World,Emissions|CO,Mt CO/yr,1061.5255,1040.7195,,1025.3993,,1028.7267,,1051.1699,,1034.402,,996.1141,,936.6618,,873.0302,,832.7841,,792.2257
REMIND 1.5,EMF27-Base-LimSW,World,Emissions|CO2,Mt CO2/yr,33837.411,38293.0784,,48152.6153,,53442.2594,,59944.8516,,70052.8203,,77949.7519,,83549.8471,,85371.14,,79873.1814,,75219.6342
REMIND 1.5,EMF27-Base-LimSW,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
